customer_id,first_name,last_name,street,city,state,zip,phone,email,customer_since,segment,lifetime_value
100969,Jacob,Morales,5954 Cactus Ct,Las Vegas,NV,89101,702-555-3043,jacob.morales76@yahoo.com,2022-12-07,Consumer,53705
100970,Carol,Jackson,5954 Cactus Ct,Henderson,NV,89052,702-555-3043,carol.jackson87@yahoo.com,2018-12-17,Consumer,30597
100971,Sara,Ford,8935 Owens Rd,Las Vegas,NV,89117,702-555-9550,sarah.ford42@gmail.com,2019-04-24,Consumer,3518
100972,Mary,Perrie,3042 Warm Dr,Las Vegas,NV,89117,702-555-1365,mary.perry34@yahoo.com,2024-10-31,SMB,37543
100973,Cathleen,Reyes,5047 Grand Pkwy,Paradise,NV,89109,725-555-4725,kathleen.reyes58@gmail.com,2021-01-01,Consumer,14500
100974,Sharon,Ellis,1147 Rainbow St,Paradise,NV,89109,702-555-2851,sharon.coleman92@gmail.com,2022-03-07,SMB,32313
100975,Bryan,Wells,3242 Rampart Blvd,Paradise,NV,89109,725-555-5368,brian.wells53@hotmail.com,2019-06-25,Enterprise,3697
100976,Sam,West,7828 Fort St,Paradise,NV,89109,725-555-4032,samantha.west93@icloud.com,2018-08-25,Consumer,34705
100977,Larry,Simmons,1374 Cheyenne Ave,Las Vegas,NV,89119,725-555-6939,larry.simmons92@icloud.com,2019-04-06,Consumer,32043
100978,Melissa,Thomas,2241 Sandhill Dr,Las Vegas,NV,89117,725-555-4742,melissa.richardson43@outlook.com,2021-05-18,Consumer,36152
100979,Jacob,Vasquez,2038 Cheyenne Dr,North Las Vegas,NV,89031,702-555-9569,jvasquez33@gmail.com,2022-03-16,Consumer,16577
100980,George,Burns,664 Decatur St,Paradise,NV,89109,725-555-4659,george.burns24@icloud.com,2024-03-05,Consumer,12317
100981,Aisha,Walker,5976 Canyon Ct,Las Vegas,NV,89101,725-555-4590,aisha.perez30@icloud.com,2019-10-23,Consumer,4073
100982,Linda,Barnes,5082 Grand Way,Las Vegas,NV,89119,702-555-3546,linda.reynolds37@yahoo.com,2017-12-17,Consumer,44255
100983,Carolyn,King,8487 Charleston Way,Las Vegas,NV,89101,702-555-9019,carolyn.ramirez83@outlook.com,2019-06-21,SMB,45832
100984,Jim,Torres,7178 Flamingo Dr,Henderson,NV,89011,725-555-8066,james.torres18@hotmail.com,2023-04-30,Consumer,38834
100985,Diego,Robinson,4676 Gibson Way,Las Vegas,NV,89117,702-555-8417,drobinson3@yahoo.com,2023-08-27,Enterprise,23009
100986,Hanna,Howard,7252 Sandhill Blvd,Las Vegas,NV,89101,702-555-8171,hannah.howard82@icloud.com,2018-03-08,SMB,49062
100987,Tyler,Scott,9549 Washington Dr,Henderson,NV,89011,702-555-2659,tyler.scott61@outlook.com,2019-12-26,Consumer,18905
100988,Melissa,Sanders,6598 Canyon Way,Paradise,NV,89109,725-555-6814,melissa.harrison89@gmail.com,2023-01-23,Enterprise,19734
100989,Nathalie,Brooks,6605 Cheyenne Pkwy,Las Vegas,NV,89117,725-555-7332,natalie.brooks61@outlook.com,2015-10-25,Consumer,50178
100990,Aisha,Kennedy,8921 Apache Ave,Las Vegas,NV,89119,702-555-8190,aisha.bailey29@icloud.com,2015-04-23,Enterprise,22813
100991,Natalie,Powell,2590 Springs Blvd,Henderson,NV,89011,725-555-8584,npowell71@icloud.com,2023-10-25,Consumer,20130
100992,Raymond,Griffin,6614 Ann Rd,North Las Vegas,NV,89031,725-555-7519,rgriffin23@hotmail.com,2016-10-17,Consumer,32791
